BAN_hashed,IMSI_hashed,BRAND,DEVICE_MANUFACTURER_TXT,MUNICIPALITY_NM,PROVINCE_STATE_CD,TENURE_DAY_QTY_SCALED,PRICE_PLAN,PROD_TV,PROD_INTERNET,SEGMENT_NM,LOCALITY_NM,LIFESTAGE,THREE_MONTH_AVG_WLN_BILLING_SCALED,THREE_MONTH_AVG_WLS_BILLING_SCALED
806964,906661631847585,T,Samsung,HIGH LEVEL,AB,0.207428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.017963123,0.084744726
107163147,906660107035749,T,ZTE,STIRLING,AB,0.051714286,Wireless Internet 500 - GF,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.006892986,0.079916098
49982628,906660954838302,T,Apple,CHASE,BC,0.103142857,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.026126142,0.176906485
3092319,906660089404482,T,Apple,EDSON,AB,0.199714286,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.004988799,0.190463331
61796844,906660034736142,T,Apple,GOLD RIVER,BC,0.588,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.026620713,0.055142838
10024338,906661636115877,T,Apple,GRAND FORKS,BC,0.474285714,"PROMO - Peace of Mind Connect Plus - UL nationwide talk, text, and endless data (35GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.007678787,0.054748803
72594699,906661636034631,T,Samsung,FALHER,AB,0.248214286,L&R 6GB Non-share Unlimited nationwide talk and text (PROMO),1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.024980183,0.039525799
197493,906660062730420,T,Apple,NEW BRIGDEN,AB,0.566642857,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.025525303,0.08816366
68526135,906660101956689,T,Apple,HILLCREST MINES,AB,0.477357143,YourChoice BYOD AAL 55 - Unlimited nationwide talk and text,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.007926934,0.084174055
2488452,906660104537667,T,Apple,EDSON,AB,0.528428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.034542478,0.115978804
87836397,906660104557680,T,Apple,REVELSTOKE,BC,0.168642857,YourChoice L&R Premium 70 - Unlimited nationwide talk and text,1,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.032213797,0.050555386
2059953,906660089556957,T,Samsung,BOW ISLAND,AB,0.310785714,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.017820093,0.075381297
2377902,906661633510722,T,Samsung,WEMBLEY,AB,0.569928571,"Simple Share 50 - Unlimited nationwide talk, text, and 50GB of shareable data",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.025667758,0.125435647
36775908,906660104806140,T,Apple,HUDSON'S HOPE,BC,0.413857143,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.004046183,0.069968409
55783812,906660087855033,T,Apple,CHETWYND,BC,0.309142857,YourChoice Platinum 95 - Unlimited nationwide talk and text,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.010249871,0.110214342
14366325,906661634306232,T,Apple,NAKUSP,BC,0.5,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.029296915,0.143950202
41783244,906660045091119,T,Apple,RAINBOW LAKE,AB,0.440714286,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.014385663,0.118949353
109031568,906660124299690,T,Apple,BEAVERLODGE,AB,0.001571429,"Unlimited 20 - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.007949337,0.149203438
83242536,906660937438782,K,Samsung,VAUXHALL,AB,0.161,$35 300MB 300 min Plan,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.01834913,0.066381331
13124256,906660090081990,T,Apple,TUMBLER RIDGE,BC,0.346071429,YourChoice Premium+ 75 - Unlimited nationwide talk and text,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.040053421,0.132086688
845502,906660095134362,T,Apple,SPIRIT RIVER,AB,0.676214286,"Peace of Mind - Unlimited Canada-US talk, text, and endless data (10GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.007926934,0.085126873
58500240,906660120658695,T,Samsung,GRIMSHAW,AB,0.295571429,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.00772474,0.079083868
113962383,906660114452379,K,Samsung,PINCHER CREEK,AB,0.019214286,$45 4GB Unltd min SFD,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.019155035,0.045511057
103452801,906660039369864,T,Apple,PORT MCNEILL,BC,0.210071429,L&R ULNW 6GB shareable data,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.026760296,0.051615204
60733734,906660037121463,T,Apple,MALAKWA,BC,0.686142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.023024872,0.057695574
79062183,906660104485719,T,ZTE,GORDONDALE,AB,0.080714286,Unlimited Access - Tablet,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.039078063,0.052398179
113412123,906660954755619,T,Samsung,MACKENZIE,BC,0.008142857,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.02836866,0.151980366
37700598,906660098392764,T,Apple,CZAR,AB,0.404428571,YourChoice Platinum 95 - Unlimited nationwide talk and text,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.00880579,0.104361561
6810552,906660103033158,T,Samsung,RAYMOND,AB,0.497714286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.010185536,0.105686334
37795011,906660107828658,T,Apple,TUMBLER RIDGE,BC,0.195214286,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.026620713,0.079916098
95203446,906661637620326,T,Apple,FRUITVALE,BC,0.467928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.011973117,0.095132307
54973242,906661634044995,T,Samsung,BLUE RIVER,BC,0.018714286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (15GB High Speed)",1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.021450974,0.178835898
37723674,906661635360456,T,Apple,MANNING,AB,0.174142857,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.00768051,0.104113591
51098343,906660042309702,T,Apple,MONTNEY,BC,0.347214286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.05381814,0.083654336
78553479,906660928433367,K,Apple,WHITECOURT,AB,0.220071429,Canada-Wide Data Double 35,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.006548337,0.037485988
2844447,906660052095933,T,Apple,JASPER,AB,0.207928571,YourChoice Standard 70 - Unlimited nationwide talk and text,1,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.039775978,0.126126906
40096836,906660101145606,T,Apple,FRASER LAKE,BC,0.399428571,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.009875926,0.037716974
100495092,906660088949415,T,Apple,PEMBERTON,BC,0.104714286,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.037506462,0.083706987
12173151,906660045704265,T,Apple,BARRHEAD,AB,0.458571429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.042136251,0.103165868
105031671,906660107981361,T,Samsung,PORT MCNEILL,BC,0.079,YC SH+ Tablet Share 2GB 12,1,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.036077891,0.0323975
872214,906661637777628,T,ZTE,HANNA,AB,0.031571429,Wireless Internet 500 - GF,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.016399563,0.096336492
37670751,906660089559477,T,Apple,KEREMEOS,BC,0.493642857,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.002915159,0.054305513
104673945,906661635957591,T,LG,VEGREVILLE,AB,0.013214286,Voice 25 - Unlimited Nationwide (AB/BC only),0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.011020162,0.023431502
108741822,906660121168890,T,Samsung,CACHE CREEK,BC,0.065785714,L&R 10GB Non-share Unlimited nationwide talk and text (PROMO),0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.019202137,0.041095146
63554790,906660060056265,T,Apple,LA CRETE,AB,0.415428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.018138319,0.10361765
29160150,906660039395277,T,Apple,ROSETOWN,SK,0.424428571,"PROMO - Peace of Mind - Unlimited nationwide talk, text, and endless data (15GB High Speed)",1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.034605089,0.083173681
114503901,906661634238423,T,ZTE,SALMO,BC,0.015,Wireless Internet 500 - GF,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.00735137,0.115865009
81310173,906660033542247,T,Apple,HYTHE,AB,0.701857143,Promo Unlimited nationwide talk and text 10GB non-share BYOD,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.006017577,0.03697646
29892111,906660033941499,T,Apple,CARDSTON,AB,0.480714286,L&R ULNW 6GB shareable data,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.019291746,0.069015592
80203392,906660936175593,K,Apple,MORRIN,AB,0.095357143,$45 3GB UL Can mins SFD,1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.021623298,0.107174157
100495092,906660088949415,T,Apple,PEMBERTON,BC,0.104714286,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.037506462,0.083706987
48722430,906660101429124,T,Samsung,LA CRETE,AB,0.457571429,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.012164398,0.268005027
94824891,906660954807384,T,Apple,D'ARCY,BC,0.008642857,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.024351198,0.092958321
57908880,906661635171420,T,Apple,PINCHER CREEK,AB,0.2985,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.012044345,0.049033595
69805734,906660069095637,T,Apple,BROWNVALE,AB,0.2215,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,,0.059315874
1498110,906661631801619,T,Apple,DIXONVILLE,AB,0.024142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.010684129,0.183599986
222441,906660104970456,T,Huawei,BROCKET,AB,0.083642857,Wireless Internet 500 - GL,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.023091504,0.080965726
54124395,906660123878178,T,MOTOROLA,FORT FRASER,BC,0.006214286,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.012460796,0.181809844
92446731,906660106614417,T,Apple,HIGH LEVEL,AB,0.103071429,L&R ULNW 6GB shareable data,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.027843644,0.08397364
95440512,906660953474853,K,Samsung,CHERRYVILLE,BC,0.509571429,$45 6GB UL min Plan SFD,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.003887644,0.139009477
103819548,906660104808081,T,Samsung,MACKENZIE,BC,0.0855,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.016360503,0.105304188
72835113,906660060644442,T,Apple,FRASER LAKE,BC,0.4245,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.043048423,0.039141955
8867532,906661632671355,T,Apple,GRIMSHAW,AB,0.4835,YourChoice Premium+ 80 - Unlimited nationwide talk and text,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.02257453,0.053026597
100244040,906660936253959,K,Apple,PRINCETON,BC,0.380285714,$55 8GB UL min Plan SFD,1,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.046660923,0.047702028
64648962,906661631325681,T,ZTE,QUEEN CHARLOTTE,BC,0.046714286,Wireless Internet 500 - GF,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.006975702,0.175923095
61661640,906660062953977,T,Apple,REVELSTOKE,BC,0.135571429,L&R ULNW 6GB shareable data,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.023742892,0.054359863
7222248,906660041245719,T,GOOGLE,ROSEDALE,BC,0.312785714,Add SharePlus 60,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.012141996,0.32124223
6252870,906660064496637,T,Apple,BOW ISLAND,AB,0.502,Loyalty Voice 35,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.039453731,0.12142566
62205576,906660122646333,T,Apple,PRINCETON,BC,0.557571429,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.030357286,0.04779714
83433213,906660106889163,T,Samsung,PORT HARDY,BC,0.193357143,"Peace of Mind - Unlimited Canada-US talk, text, and endless data (10GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.027736803,0.063028635
75480036,906660106862559,T,Samsung,CHETWYND,BC,0.234928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.01887989,0.271789123
1696035,906660086885523,T,Huawei,DEADWOOD,AB,0.1285,Wireless Internet 250 - LT,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.012407375,0.139199701
1208028,906660954679497,T,Apple,HIGH LEVEL,AB,0.284357143,"Unlimited 20 - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.049362399,0.144515778
105116214,906661634273505,T,Samsung,KIMBERLEY,BC,0.070214286,"Unlimited 35 - Unlimited nationwide talk, text, and endless data (35GB High Speed)",1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.022312597,0.1042121
43199805,906660087073560,T,Apple,ROLLA,BC,0.124571429,Peace of Mind Access - Tablet,1,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.021785858,0.060447026
59822430,906660956559051,T,Apple,PEACE RIVER,AB,0.026,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.012493538,0.118883114
80181186,906660087286431,T,Huawei,TOPLEY,BC,0.130571429,Wireless Internet 1TB - LT,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.007118732,0.16898502
2238621,906660068497734,T,Apple,WHITECOURT,AB,0.151428571,Voice 35-Unlimited Nationwide,1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.03377908,0.040908319
1374048,906660954879618,T,Apple,GORDONDALE,AB,0.418857143,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.006548337,0.08541051
95311590,906660913807986,K,Apple,BEAVERLODGE,AB,0.183,$115 10GB UL min TL SFD,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.011488311,0.064434933
436698,906661629651045,T,Apple,HANNA,AB,0.702,YourChoice Premium 65 - Unlimited nationwide talk and text,0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.008616233,0.075024627
63432459,906660121101726,T,Samsung,ENCHANT,AB,0.287928571,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.016150267,0.240482014
89325984,906660042174462,T,Apple,BOW ISLAND,AB,0.160714286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.007582285,0.072675702
108009690,906660950781498,K,Samsung,SEVEN PERSONS,AB,0.060571429,$55 4GB Unltd min Plan SFD,1,0,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.029492791,0.056211148
2763036,906660123631374,T,Apple,COLEMAN,AB,0.5615,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country & Western,Lower-Middle Rural,Mature Singles & Couples,0.038592108,0.239136859
